Original Shapefile Name,Agency,Date Acquired,Acreage,Time Frame (Days),Project Name,Treatment Type,Date Completed,Other
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0.70697314863,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",7.94425165079,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",4.50718902424,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.85029761686,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",7.03550152629,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",33.3418563102,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",22.45350231,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",25.6658031048,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.7028935003,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",3.55027872293,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",20.9323143726,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",1.87899750373,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",1.58420642394,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",10.6113263528,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",33.4951211832,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",9.21702901029,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",86.5046267643,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.38551974568,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",12.1262759501,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.91756811381,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",3.01069131736,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",4.51152711826,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",3.69585804819,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.73266923001,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0.67556336375,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",2.57630039679,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",9.17223845673,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",8.00751876563,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",3.45314826455,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",1.94197492219,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Natural_Fuel_Break_Existing_05012017,,"Aug 29, 2022",0,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",16.1582240086,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",4.25617882279,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",11.8783429191,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",19.9502342363,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",80.1736947759,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",2.66487286696,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",30.0683047489,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",4.52415801012,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",18.4205143835,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",6.27031695589,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",9.14756086901,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",14.8279952998,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",23.2068191462,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",12.5219131137,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",1.7822350486,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",17.8172359738,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",25.0510001997,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",11.3069662824,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",4.34007060505,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",6.20141073166,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",8.91233506979,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",8.27704117934,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",133.227357601,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",3.07888939774,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",8.01738110368,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",11.0545775365,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",10.3705926882,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",8.50759476734,,,,NA,
Private_Completed_Fuel_Treatments_SMP_CWPP_Final_05012017,,"Aug 29, 2022",9.71857423644,,,,NA,
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",8.23349877129,,Via Regina Fuelbreak,Chipping/ Thinning,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.64544456191,,La Riata Fuelbreak,Chipping,NA,Sage/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",8.12910994019,,Via Clarice Fuelbreak,Lop Scatter/ Pile Burn,NA,Chaparral/ Live Oak
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",14.9788261132,,HQ Fuelbreak,Chipping/ Mastication,NA,Sage/ Oak woodland/ Eucalyptus
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.69054797519,,Via Regina Park,Chipping/ Thinning,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.41828183752,,La Espada Fuelbreak,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.8750059856,,SAC 154 Fuelbreak,Chipping/ Mowing,NA,Live Oak/ Sage/ Grass
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.95217690862,,West Camino 2,Chipping/ Pile Burn,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.14317418165,,West Camino 3,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",8.742644748,,West Camino 4,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.11624008872,,Painted Cave 1,Pile Burn,NA,Chaparral/ Eucalyptus
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.39419938605,,Painted Cave 2,Pile Burn/ Chipping,NA,Live Oak/ Eucalyptus/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",0.93277148729,,Painted Cave 3,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",4.18591500382,,Painted Cave 5,Pile Burn,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.99824154375,,San Marcos Camp TRA,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC/ LPF,"Aug 29, 2022",12.24981646,,West Camino 1,Chipping,NA,Chaparral/ Live Oak
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",132.608106146,,HWY154,Chipping/ Mowing,NA,Chaparral/ Grass
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",5.58925817298,,Old San Marcos Fuelbreak,Chipping/ Pile Burn,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",8.06183210405,,Twin Ridge Fuelbreak,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC/ LPF,"Aug 29, 2022",41.5014222731,,East Camino Cielo Road,Chipping/ Mowing,NA,Chaparral/ Grass
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,LPF/ SBC,"Aug 29, 2022",25.152262738,,West Camino Cielo FRA,Chipping/ Mowing,NA,Chaparral/ Grass
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,LPF,"Aug 29, 2022",1.52090182361,,Painted Cave 4,Chipping/ Pile Burn,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.67574371516,,West Camino 5,Chipping/ Mowing,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",4.0138379645,,Cold Springs Tavern DSP,Chipping/ Thinning,NA,Live Oak/ Riparian/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,LPF/ SBC,"Aug 29, 2022",3.48966727777,,Rosario Park South Fuel Break,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.64576148813,,West Camino 6,Chipping/ Mowing,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.67344740859,,West Camimo 7,Chipping,NA,Live Oak/ chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.72978120765,,West Camino 8,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.20140548779,,West Camino 9,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.91404651425,,West Camino 10,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",0.783156047,,West Camino 11,Chipping,NA,Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",0.86560256425,,West Camino 12,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",6.04867257438,,East Camino 1,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.73622923933,,East Camino 2,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",1.76031092298,,East Camino 3,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",0.92511725317,,East Camino 4,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",3.39503539463,,San Marcos Camp Access Road,Chipping,NA,Live Oak/ Chaparral
SBC_Planned_Fuel_Treatments_SMP_CWPP_Updated_08302022,SBC,"Aug 29, 2022",2.17211357134,,West Camino 13,Chipping,NA,Chaparral/ Live Oak
